SMILES;Output
OC12C=CC(CCCC1)O2;0
CCn1c2ccccc2n2c(=O)c3c(c(C#N)c12)CCCC3;0
CC1(C)Oc2ccc3c(=O)c(-c4ccccc4)c(-c4ccccc4)oc3c2C1C(=O)O;0
N#CC1C2C=CC(CCC2)C1C#N;0
COC1Cc2c(C)c(OC(C)=O)c3cccnc3c2O1;0
C=C1C(=O)C23C(O)CC4C(C)(C)CCCC4(COC(C)=O)C2C(O)CC1C3O;0
COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3;0
O=C1CC2(C(=O)N1CN1CCOCC1)c1ccccc1-c1ccccc12;0
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I;0
COc1ccc(C2=C(c3ccccc3)C(=O)C(c3ccccc3)=C2c2ccccc2)cc1;0
Cc1cc(C)c(-n2c(-c3ccc(Br)cc3)csc2=NN=C2C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)c(C)c1;0
Cc1cc2c(cc1Cl)SC(NNC(=O)c1ccncc1)=NS2(=O)=O;0
CC1SC2=NC3=C(c4ccccc4C3=O)C(c3ccc(Br)cc3)N2C1=O;0
OC1=CN=C(C2CC2)Oc2ccccc21;0
C=C1CC(COc2ccc3c(C)cc(=O)oc3c2)(c2ccccc2)OC1=O;0
CC1=CC(C)=Nc2ccccc2N1;0
COc1ccc(N2C(=O)C(=Cc3ccc(N(CCC#N)CCC#N)cc3)N=C2c2ccccc2)cc1;0
N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCCCCCCCCNC(=O)C(C#N)=Cc1ccc(O)c(O)c1;0
O=P1(NCCCl)OCCCN1CCCl;0
CC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(N)=O;0
CC1=C(c2cc(C(=O)Nc3cc(C)ccc3C)nc(N)n2)Sc2ccccc2N1;0
[O-][Cl+3]([O-])([O-])O.c1ccc2c(c1)[nH]c1scc[n+]12;0
C=CC(C)(C)n1cc(C2=C(O)C(=O)C(c3cn(C(C)(C)C=C)c4ccccc34)=C(OC(C)=O)C2=O)c2ccccc21;0
COCS(=O)(=O)c1ccccc1;0
CN(C)CC1CCCCC1=NOC(=O)c1ccc(Cl)c(Cl)c1.Cl;0
CC1=CC(C)(C)NC(=S)N1c1ccc(N(C)C)cc1;0
CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O;0
O=c1[nH][nH]c(=O)n1Cc1cccc(Cn2c(=O)[nH][nH]c2=O)c1;0
CSC1=N[N+]2=CC(c3ccccc3)=[N+]3N=C(NC(CC(C)C)C(=O)O)[SH+][Ni-2]23[SH+]1;0
CC1=NN(C(=O)CC(=O)NC(=O)C=Cc2ccccc2)C(=O)C1N=Nc1ccc([N+](=O)[O-])cc1;0
Cc1cccc2ns[s+]c12.[Cl-];0
CCN(CC)C(=O)C(C)=O;0
CC#CC(O)(C(=O)OC1CCC2CCC1N2C)C1CCCC1;0
COC(=O)c1ccc(CCc2cc(O)c(Br)cc2O)cc1;0
Cc1c(C(=N)N)oc2ccccc12.Cl;0
CS(=O)(=O)OCC1OCOC1COS(C)(=O)=O;0
OCC1CC(F)C(n2cnc3c(F)ncnc32)O1;0
COc1cc([N+](=O)[O-])ccc1C(=O)Nc1c2ccccc2nc2ccccc12;0
C=C1C(O)CCC2(C)C3OC(C)(C)OC3C3=C(C)C(=O)CC4(OC(C)(C)OC4C12)C3(C)C;0
CCCC[Sn](CCCC)(CCCC)C(=C[Si](C)(C)c1ccccc1)c1ccc2c(c1)OCO2;0
CC(=NN)C(CN1CCOCC1)C(c1ccccc1)c1c(O)c2ccccc2oc1=O.Cl;0
CC(=O)NNC(=S)NC=C(C#N)C(=O)c1ccc2ccccc2c1;0
Cc1cc(O)c2cnncc3c(O)cc(C)c4c(=O)oc5c(CO)c(O)c(C(=O)O)c(cnncc6c(C(=O)O)c(O)c(CO)c7oc(=O)c1c2oc67)c5oc34;0
O=NN1C(c2ccccc2)C2CCCC(C2=O)C1c1ccccc1;0
N#CCCN(CCC#N)c1ccc(C=C2N=C(c3ccccc3)N(NC(=O)c3ccncc3)C2=O)cc1;0
Cc1cc2c(cc1C)[n+]([O-])c(C(=O)CC(=NOCCCc1ccccc1)C(=O)Nc1cc(Cl)ccc1Cl)c(C)[n+]2[O-];0
O=C1CN(CCN2CCOCC2)CC(=O)N2Cc3ccccc3CN12;0
O=C1Cc2c(-c3ccccc3)cc(-c3ccccc3)nc2-c2ccccc2N1;0
O=C1OC(=O)C2C3CC(C4N=NN(c5ccccc5)C34)C12;0
Oc1ccc(Cl)cc1CN1CCN(Cc2cc(Cl)ccc2O)C1;0
CCCCC1(CCO)C(=O)NC(=S)NC1=O;0
Cc1c2cc(O)c(=O)cc-2oc2cc(O)c(O)cc12;0
c1ccc([B-]2(c3ccccc3)[n+]3ccccc3-c3cccc[n+]32)cc1;0
CC(CO)NNC(C)CO;0
N=C(N)N=NC(=N)N.O=[N+]([O-])O;0
O=C(CC(=O)Nc1ccccc1Cl)NNC(Sc1ccccc1)c1cc(N=Nc2ccc(Br)cc2)ccc1O;0
C[N+]1(C)CC=C(N2CCOCC2)CC1.[I-];0
CC(=O)C(=CC1=CCCO1)C(=O)Nc1ccccc1C;0
NC(=S)NCC12CC3CC(CC(C3)C1)C2;0
Cc1ccc2nc3c(C)cc(=O)cc-3sc2c1;0
Oc1ccc([I+]c2ccccc2)cc1O.[Br-];0
O=C(NC1C(=O)NC(CCc2ccccc2)NC1=O)OCc1ccccc1;0
COc1ccc(Cl)cc1C(=O)c1cc(Cl)cc(S(=O)(=O)O)c1OC.N;0
C(#CCN1CCCCCC1)CN1CCCCCC1;0
CCOC1C2c3cc(OC)c(OC)cc3CC(C#N)(c3ccccc32)N1C(=O)c1ccccc1;0
C[N+](C)([O-])CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12.Cl;0
CC(C)(C)C1=CC(=O)C(Cl)(C(C)(C)C)C(Cl)C1=O;0
C1CC2N=C3OCCC3N=C2O1;0
N=c1[nH]sc2nc3ccccc3cc12;0
O=C1CCOc2cc(ccc2O)CCN1;0
COc1cc2cc(OC(C)=O)c3cc4c(cc3c2c(OC)c1OC)OCO4;0
c1ccc2c(c1)CCCN1CCc3ccccc3C21;0
O=C1NC(O)c2cc(CO)ccc2O1;0
CSC1=NC(=O)CCN1C1OCC(OC(C)=O)C(OC(C)=O)C1OC(C)=O;0
CCCCCCCCCCNCCSSCCNC(C)=O;0
O=S(=O)(Nc1nnc2c3ccccc3cnn12)c1ccc(F)cc1S;1
C=C1CN(S(=O)(=O)c2ccc(C)cc2)CCCN(C(=O)OC)CCCN(S(=O)(=O)c2ccc(C)cc2)C1;0
O=C(CC(C(=O)c1ccco1)c1cccs1)c1cccs1;0
NC(C(=O)O)C1=CCCC1;0
CCCCCC1CC=CC(NC(=O)OCc2ccccc2)C1C=CC(=O)OCCCC1OCCO1;0
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCC1;0
C[n+]1[se]c2ccccc2c1Cl;0
CCC(C)N1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O.Cl;0
O=C1NC2(CCCC2)C2CCCCC12O;0
CC(=CCc1ccc(F)cc1)CCCCCCC(C)=CCc1ccc(F)cc1;0
O=[N+]([O-])c1ccc(Cl)c(SSc2cc([N+](=O)[O-])ccc2Cl)c1;0
O=c1c2ccccc2sc2cccc(NCCCN3CCN(CCCNc4cccc5sc6ccccc6c(=O)c45)CC3)c12;0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3cccn4c(=O)c5ccccc5nc34)cc2)n1;0
CC(=O)NNc1nc(C)c(C(=O)C=Cc2ccc(NC(C)=O)cc2)s1;0
CC(C)(C)OC(=O)NCC(=O)NC1c2ccsc2C(=NO)C1O;0
CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C;1
O=C1c2ccccc2N2OC3(N4CCCC4)CCCC3C12c1ccccc1;0
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1c2cc(OC)c(OC)cc2CCN1C(=O)C1CCCN1;0
C[N+]1=[O+][Co-4]2345[O+]=[N+](C)[N-]N2c2ccccc2[S+]3CC[S+]4c2ccccc2N5[N-]1;0
C1=CNc2ccccc2N=C1;0
COc1ccc(C2(c3ccc(OC)cc3)N=NC3(C)CC32)cc1;0
CCOC(=O)NCC(=O)NCC(=O)NCC(N)=O.Cl;0
O=c1cccc2n1CC1CC2CN2CCCCC12;0
Cc1ccc(SC(=O)N2C(=S)N=C(NC3CCCCC3)C23CCCCC3)cc1;0
Oc1nc2ccccc2c2c1CCO2;0
Cc1ccnc2c1C(=O)C(=O)C=C2N1CCCCC1;0
N=c1[nH]c(=N)c2cnnn2[nH]1;0
Nc1cc([As]=[As]c2ccc(O)c(N)c2)ccc1O;0
CC1=CCC2(C#N)CCC1C2=O;0
CC1CCCc2c(CC3CC(=O)NC(=O)C3)n[nH]c21;0
COc1c2cc([N+](=O)[O-])cc1CNC(=O)CN1CCOCCOCCN(CCOCCOCC1)CC(=O)NC2;0
CN(C)Cc1c[nH]c2ncnc(O)c12;0
O=C1C(=C(C(F)(F)Cl)C(F)(F)Cl)C2CCC1C2;0
O=C(CSSCC(=O)OCCS(=O)(=O)Nc1ccc(Br)cc1)OCCS(=O)(=O)Nc1ccc(Br)cc1;0
N=c1sc(=S)[nH]c2[nH]ncc12.c1ccncc1;0
CC(C)(C)OC(=O)NC(CC(=O)OCc1ccccc1)C(=O)NC(C)(C)C(N)=O;0
CC(=O)CC(=O)NC=O;0
O=C(NC1C2CC3CC(C2)CC1C3)c1ccncn1;0
CN(N=C(C(=O)O)c1ccccc1)C1=NCCCN1.I;0
COc1cc(OC)c2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1;0
COC(=O)C(=O)c1c2ccccc2n2ccc3c4ccccc4[nH]c3c12;0
O=[N+]([O-])C(Cl)=CC(=C(Cl)SCc1ccccc1)[N+](=O)[O-];0
CC(c1cccs1)=[N+]1[N-]C(N)=[S+][AlH3-]12[OH+]B(c1ccccc1)[OH+]2;0
COc1cc(C(c2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2NC(C)=O)c2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2NC(C)=O)ccc1O;0
COc1cccc2c(SCC(=O)Nc3ccccc3-c3ccccc3NC(=O)CSc3c4ccccc4nc4c(OC)cccc34)c3ccccc3nc12;0
COc1ccc(C=C2CCCC(CN(C)C)C2=O)cc1.Cl;0
COc1nc2c(c(=O)n1C)NC1C(N2)OCC(OC(C)=O)C1OC(C)=O;0
COC1=C2CC(OC)(C#CC=CC#CC2O)CC1(C)C;0
CCCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-];1
CCN(CC)CCOc1ccc(C(C#N)=Cc2cccc3ccccc23)cc1;0
O=[N+]([O-])C(=C(Nc1ccccc1)Sc1ccccc1)C(Cl)=C(Cl)Cl;0
COc1ccc(C(C#N)=Cc2ccc(N(C)CCC#N)cc2)cc1;0
O=C(O)c1nc2cc(C(F)(F)F)ccc2nc1O;0
COc1cccc(-c2cc(=O)c3cc(C)c(C)c(C(=O)O)c3o2)c1;0
Nc1ccc(F)cc1-c1nc2ccc(F)cc2c2nc3ccccc3n12;0
C1#CCSCC#CCSC1;0
CC(=O)Oc1c(-c2ccccc2)[nH]c2cc([N+](=O)[O-])c(C(Cl)=Cc3ccccc3)cc12;0
CC(=CC=CC(C)C)C1CCC(C)(NC=O)CC1;0
Cc1nc(C(N)=S)sc1C(=O)CC(=O)C(=O)Nc1c(C(C)C)cccc1C(C)C;0
N#CC1CCCCCCCCCCC(=O)N(CCCl)C1=O;0
O=C1OC(C2Cc3ccc4c(c3C2=O)CCCC4)c2ccccc21;0
CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1C1C(=O)N(c2ccc(N4C(=O)C5C6CC7C8(C)CCCC(C)(C(=O)O)C8CCC7(C=C6C(C)C)C5C4=O)cc2)C(=O)C13.[NaH];0
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O;0
O=C(O)c1ccc(CS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1;0
CC1NC(=O)c2cc(O)nc(O)c21;0
COC(NC(=O)Nc1ccc(C)cc1)(C(F)(F)F)C(F)(F)F;0
CC1=CCCC2(C)OC2CC2(C)CC(=O)C(=C(C)C)C2CC1;0
CNS(=O)(=O)NN(C)S(=O)(=O)c1ccc2ccccc2c1;0
COc1cccc2c1[OH+][Zn-2]1([O+]=C2)[O+]=Cc2cccc(OC)c2[OH+]1;0
Cl.Cn1cc(NC(=O)c2cc(NC(=O)CCCCCCCCCC(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)cn2C)cc1C(=O)NCCC(=N)N;1
O=Cc1ccccc1CCn1c(=O)c2cc3c(=O)n(CCc4ccccc4C=O)c(=O)c3cc2c1=O;0
Cc1ccc(C(C#N)=Cc2cccc([N+](=O)[O-])c2)cc1;0
CCOC(=O)C(NC(=O)c1ccccc1)(Nc1cc(C)on1)C(F)(F)F;0
CCCCN1C(=O)C2C(C1=O)C(c1ccccc1O)C2c1ccccc1O;0
CC(=O)c1c2c(cc3c1CC1(C3)Cc3cc4c(c(C(=O)O)c3C1)CCCC4)CCCC2.CC(N)c1ccccc1;0
CC(=O)Oc1cccc2c1C(=O)C1CC(O)C(O)C3OC(C)(C)OC2(C)C13;0
CCCC(=O)NC(Nc1ccc(S(=O)(=O)Nc2nc(C)cc(C)n2)cc1)(C(F)(F)F)C(F)(F)F;0
C[Si](C)(C)N1N=NC2C(=O)N(c3ccccc3)C(=O)C21;0
C(=Cc1cc(-c2ccc3ccccc3n2)nc2ccc3ccccc3c12)c1ccc2ccccc2n1;0
O=C1OC(C2(O)OC(=O)c3ccccc32)c2ccccc21;0
CC(=O)OC(C(=O)NNC(=O)OC(C)(C)C)c1ccccc1;0
CCC1(C)C=Cc2c(cc(OC)c3c(=O)c4ccccc4n(C)c23)O1;0
CC1(Cl)CC2OC3(Br)C=CC(C)(O)C2(CC1Br)C3(C)C;0
CCN(CC)C(=O)c1c2nc3c(C(=O)N(CC)CC)ccc(C)c3oc-2c(C)c(=O)c1N;0
C1=Nc2ccc(cc2)-c2ccc(cc2)N=Cc2ccc(cc2)OCc2cccc(n2)COc2ccc1cc2;0
O=S(c1ccccc1)C1CC2CC3(CCC21O)OCCO3;0
CC1(C)C2CC3OC3(C)C1C2;0
CCN(CC)CCC(=O)c1ccc(Oc2ccccc2)cc1.Cl;0
NC(=O)NNCc1c(-c2ccccc2)no[n+]1[O-];0
CC(c1ccccc1)n1c(N)c(-c2nc3ccccc3s2)c2ccc([N+](=O)[O-])cc2c1=O;0
Cc1ccc2nc(-c3ccc(N=NNc4ccc(-c5nc6ccc(C)c(S(=O)(=O)O)c6s5)cc4)cc3)sc2c1S(=O)(=O)O;0
Cl.Clc1ccc(CCN2CCOCC2)c(Cl)c1;0
COC(=O)c1cc2c(C(=O)OC)cc1CSCc1cccc(c1)CSC2;0
O=C1c2ccccc2C2(O)NC(=S)N(c3ccccc3)C12O;0
O=C1C=Cc2noc3cccc1c23;0
Clc1ccc(NN(c2ccccc2)c2ccc(Cl)cc2)cc1;0
O=C1C=CC2(C=C1)CCC(=O)O2;0
O=[N+]([O-])c1ccc2c(c1)C1=C(CO2)Cc2ccccc2O1;0
CCc1cn(C2CC(CO)C(CO)S2)c(=O)[nH]c1=O;0
O=P(Nc1ncccn1)(Oc1ccccc1)Oc1ccccc1;0
O=C1CN(c2ccccc2)CC(=O)N2C(c3ccccc3)CCCN12;0
O=Cc1cc(O)c(O)c(O)c1-c1c(C=O)cc(O)c(O)c1O;0
COC(=O)C(Cc1c[nH]c2ccccc12)NP(=O)(O)OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O;0
C[PH](C)(C)[Ir-3]1([PH](C)(C)C)([PH](C)(C)C)NC(Cc2ccccc2)C(=O)[OH+]1.[Cl-];1
COc1c2c3c4c(c(OC)c(=O)c5c(O)cc(OC)c(c6c(OC)cc(O)c(c1=O)c63)c54)C(OC(C)=O)=C(C)C2;0
Cc1ccccc1C(C#N)C(=NNC(=O)c1cc2ccccc2cc1O)C(=O)Nc1cccc(Cl)c1;0
O=C1NC2CC=CCC12;0
CC1=NN(C(=O)Cc2ccccc2)C(=O)C1=Cc1c(O)ccc2ccccc12;0
O=c1nc2sc3ccccc3c(=O)n2[nH]1;0
FC(F)(Sc1ccccn1)c1nc2ccccc2o1;1
C[Si](C)(c1ccccc1)C1CC(=O)CC(=O)C1;0
CO[PH](OC)(OC)[Mn+](C#[O+])(C#[O+])([OH+]C(=O)C(F)(F)F)([PH](OC)(OC)OC)[PH](OC)(OC)OC;0
CCOC(=O)C(CCC(N)=O)(CCC(=O)OC)C(=O)OCC;0
Nc1o[nH]c(=O)c1C1CCCCC1;0
COc1cccc(C(=O)CC(c2ccccc2)C(C)(C)[N+](=O)[O-])c1;0
Brc1cccc(N=NN2CCCC2)c1;0
CCOc1ccc(C2OCCC(C)O2)cc1OC;0
O=C(c1ccccc1)N1CC(=NNc2ccc(Cl)cc2)c2c([nH]c3ccccc23)C1;0
CCOC(=O)c1cc(C2(O)CCN(Cc3ccccc3)C2=O)c(-c2cc(C)no2)[nH]1;0
CC1(C)NC(=S)NC1=O;0
Cc1ccc(-n2c(N)c(C#N)c3[nH][nH]c(=N)c3c2=O)cc1;0
CCN(CC)c1cc2oc(=O)cc(C)c2cc1NC(=O)c1cc(N)cc(N)c1;0
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)C2SC1;0
Cc1ccccc1SSc1ccccc1C;0
N#CC(C(=NNC(N)=S)C(=NNC(N)=S)C(C#N)c1ccccc1)c1ccccc1;0
COc1ccc(CC2COC(=O)C2Cc2ccccc2)cc1OC;0
N=c1n(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc2n1CC(=O)NC12CC3CC(CC(C3)C1)C2;0
CCOC(=O)NC(=O)c1cn(CCCCCOC(=O)NCCCCCCNC(=O)OCCCCCn2cc(C(=O)NC(=O)OCC)c(=O)[nH]c2=O)c(=O)[nH]c1=O;0
O=C1c2ccc(O)cc2OC(c2ccc(O)c(O)c2)C1O;0
CCOC(=O)C(=Cc1ccoc1)P(=O)(OCC)OCC;0
N#CN=C(NCc1ccccc1)N(Cc1ccccc1)Cc1ccccc1;0
O=C1C=C(c2ccccc2)Sc2ccccc2N1;0
CC(C)(C)CC1=CC(=C2C=C(CC(C)(C)C)C(=O)C(CC(C)(C)C)=C2)C=C(CC(C)(C)C)C1=O;0
O=C1NC(=O)C2(CCC(O)C2)c2ccncc21;0
CC(=O)OC1(C(C)=O)CC2(c3ccccc3)OC1(c1ccccc1)c1ccccc12;0
COc1cc2ccc3c4cc(OC)c(OCc5ccccc5)cc4cnc3c2cc1OC;0
COc1ccc(-c2c(C)c(C)nc(O)c2C(=O)O)c(OCc2ccccc2)c1OC;0
O=C(C=Cc1ccc(O)cc1)c1cc(Cl)ccc1O;0
S=c1nc(COc2ccc(Cl)cc2)[nH][nH]1;0
CCCCOC(=O)C1CN2C(=NC1(C(F)(F)F)C(F)(F)F)Sc1ccccc12;0
Nc1ncc(C=NO)c(NCC2(CO)CC(CCc3ccccc3)C2)n1;0
CC(O[Si](C)(C)C(C)(C)C)C(NC(=O)OCC(Cl)(Cl)Cl)C(=O)O;0
O=C(Cc1nc2ccccc2o1)C(=O)Nc1ccc(Cl)cc1Cl;0
Cn1c(NC(=O)NC23CC4CC(CC(C4)C2)C3)nc2ccccc21;0
O=c1c(-c2ccc(O)cc2)coc2c(O)c(O)ccc12;0
CN(C)N1CCOC1=O;0
c1ccc(CSC(SCc2ccccc2)c2cccc3ccccc23)cc1;0
CC(C)(C)C1=C(Br)C(C(C)(C)C)OP1(=O)O;0
CC(=O)Nc1cc2c3c(c1)CCCN3CCC2;0
N.O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O;1
Cc1c(-c2cc3n(n2)C(c2cccs2)C(C#N)=C(c2ccccc2)N3)c(=O)n(-c2ccccc2)n1C;0
COC1OC(CO)C(O)C1N;0
NC(=O)c1nnsc1NN=Cc1ccc([N+](=O)[O-])cc1;0
CCCCCC[n+]1noc(N)c1-c1ccc(-c2c(N)on[n+]2CCCCCC)cc1.[Cl-];0
O=S(=O)(Nc1nc2ccccc2nc1Nc1ccc2ccccc2c1)c1ccccc1;0
CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(OC)cc1OC;0
COc1cc(OC)c2ssc3c(OC)cc(OC)c4ssc1c2-c43;0
CCCCSc1nc2c(O)nnc(O)c2n1Cc1ccccc1;0
O=C(O)Cn1nnc2c(O)nnc(O)c21;0
O=C1C(C(O)(C(F)(F)Cl)C(F)(F)Cl)CCC1C(O)(C(F)(F)Cl)C(F)(F)Cl;0
O=c1n(-c2ccccc2)c(=O)n2n1C1C3C4C5C3C2C5(F)C41;0
O=c1c(=Cc2ccc3c(c2)OCO3)sc2nnc(Cc3ccccc3)n12;0
Nc1nc2c(c(-c3ccc(F)cc3)n1)COCC2=Cc1ccc(F)cc1;0
[BH3-][N+]1(C)CC[N+]([BH3-])(C)CC1;0
CC(=O)C12CC(C#N)(N3CCCCCC3)C1C=Cc1ccccc12;0
O=C(c1ccccc1)C1S(=O)(=O)OCCOS1(=O)=O;0
CN1CCCOC(c2ccc([N+](=O)[O-])cc2)O1;0
Nc1nc(Cl)cc(NCCC2(CO)CCC2)n1;0
CC(Oc1ccc(OCC2CCCCC2)cc1)C(=O)N(CCO)CCO;0
O=c1ccccc2cccc(O)c12;0
CCOc1ccc(C=NN2C(=O)c3ccccc3C2=O)cc1;0
c1cc2cc3c(cc2o1)OCC1c2cc4c(cc2OC31)OCO4;0
O=S1(=O)OC2(CCCCC2)c2ccccc21;0
O=C1CC2(CC=CCC23OCCO3)CC(CI)O1;0
CCOC(=O)Cc1csc(NN=C2C(=O)Nc3ccccc32)n1;0
COCC(N=CN1CCc2cc(OC)c(OC)cc2C1)C(C)(C)C;0
CNC(=S)c1nnsc1N;0
CC(C)(C)OC(=O)N1N=CCC1c1ccccc1;0
CC(=S)NC=C1C(=N)NN(c2ccccc2)C1=O;0
CCOC(=O)C1CCc2c1c(C#N)c1[nH]c3ccccc3n1c2=O;0
COc1cc(CNc2nc3ccccc3nc2C(=O)O)cc(OC)c1OC;0
CC12CCC(=O)CC1CCC(OC=O)C2Br;0
O=c1c(=Cc2ccccc2[N+](=O)[O-])sc2nnc(-c3ccco3)n12;0
N#Cc1c(=O)[nH]c(=O)n2c1[nH]c1ccccc12;0
O=P(c1ccccc1)(c1ccccc1)N1N=NNC1=Cc1ccccc1;0
COc1cc(C(=O)NN=CN(C)C)cc(OC)c1OC;0
CC1=NN(C(=O)Cc2ccccc2)C(=O)C1=Cc1cccc(O)c1;0
CC(=O)n1nc(-c2ccc3ccccc3c2)nc1C;0
CCC=Cc1cc2c(c3[nH]ccc13)C(C)CC2C.CCC=Cc1cc2cc[nH]c2c2c1C(C)CC2C.CCc1cc2c(c3[nH]ccc13)C(C)CC2C;0
Nc1nc2c(c(-c3cccc(Cl)c3)n1)COCC2=Cc1cccc(Cl)c1;0
Clc1ccc([N+]2=C3C=Cc4ccccc4[O+]3[Co-2]23[N+](c2ccc(Cl)cc2)=C2C=Cc4ccccc4[O+]23)cc1;0
C[N+](C)(C)CC1CCCCC1O.[I-];0
COc1ccc(N2C(=O)c3c4c(c5c([nH]c6ncccc65)c3C2=O)CCC(C(C)(C)C)C4)cc1;1
CC(SS(=O)(=O)O)C(=N)NCc1ccccc1;0
O=C(CO)CC(=O)C(=O)Nc1cccc(C(F)(F)F)c1;0
O=C(O)CNS(=O)(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1;0
C#CCN(N=O)C(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1;0
CC(Cl)=NOC(=O)Nc1ccc(S(N)(=O)=O)c(C)c1;0
CC(O)(CCCCCl)c1nc2ccccc2s1;0
COC(=O)C(=NO)C(C(=O)C=C(C)C)C(=O)C(=O)Nc1ccccc1C;0
C=CCNC(=S)NC=C(C#N)c1nc2ccccc2s1;0
CCCC1(CCCNC(=O)c2ccccc2)OCc2ccccc2CO1;0
CCN(CC)C(=O)c1c2nc3c(C(=O)N(CC)CC)cc(O)c(C)c3oc-2c(C)c(=O)c1N;0
CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc([N+](=O)[O-])c1;0
CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)OCC1CCC(n2ccc(=O)[nH]c2=O)O1;1
COC(=O)C12CCC(CC1=O)C2(C)C;0
O=P12OP(=O)(O[Pd-2]3(NCCN3)O1)O[Pd-2]1(NCCN1)O2;0
CCN(CC)CCN1C(=O)c2cccc3cccc(c23)C1=O;0
CN(C)N1C(=C(C#N)C#N)C(c2ccccc2)CC1C#N;0
CC(=O)NNc1nc(C)c(C(C=Cc2ccc3c(c2)OCO3)=NNc2ccccc2)s1;0
CC1CCC2C(CN(C)C)C(=O)OC2C2(C)C(=O)C=CC12O;0
O=C1C(=Cc2ccc(Cl)c(Cl)c2)CCCC1=Cc1ccc(Cl)c(Cl)c1;0
C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccccc1;0
CCOC(=O)C12CCC(=O)C=C1C(C)C(=O)CC2;0
O=C(NN=Cc1ccccc1O)c1ccccc1Nc1ccccc1C(=O)NN=Cc1ccccc1O;0
CCCCCC(O)C(C)C=C1SCCCS1;0
CCCCC=C(CCCBr)[Si](C)(C)C;0
CC(NNC(=O)c1ccncc1)c1cccc(C(F)(F)F)c1;0
C=C1C2CC3C4N5CC6(C)CCCC47C(C2O)C3(CC5(O)C67)C1O;0
COc1ccc(CCN(C)C2CCC(C#N)(c3ccc(OC)c(OC)c3)CC2)cc1OC.Cl;0
COc1ccc(-c2c(N)n(-c3nc4ccccc4s3)c(=O)c3cc([N+](=O)[O-])ccc23)cc1;0
O=C(Nc1ccccc1)Nc1ccccn1;0
Cc1nc(-n2[nH]c(C)c(CCO)c2=O)nc(O)c1CCO;0
Cc1cc(S(=O)(=O)Nc2cc(=N)[nH][nH]2)c(SCc2nc(N)nc(N(C)C)n2)cc1Cl;0
CCOC(=O)C1=NN(c2ccccc2)C(=O)C1=Cn1ccc(=O)[nH]c1=S;0
CCCCCCCCC=CCCCCCCCC(=O)N(C)N(C)C(=O)CCCCCCCC=CCCCCCCCC;0
O=C1NC(=O)C(=Cc2ccc3c(c2)OCO3)C(=O)N1;0
Cn1c(=O)n2n(c1=O)C(c1ccccc1)C2c1ccccc1;0
Cc1c(C(=O)O)c2cc3ccccc3cc2c(=O)n1C;0
O=C1C=C(Nc2ccc(Cl)cc2Cl)C(=O)C=C1Nc1ccc(Cl)cc1Cl;0
CC1CC2C(=O)NC(=O)C2c2[nH]c3ccccc3c21;0
COC(=O)C(=Cc1cn(C(C)=O)c2ccccc12)P(=O)(OC)OC;0
CN(C)CCn1c(=O)c2ccc(NCCNCCO)c3c(=O)c4cc(O)ccc4n(c1=O)c23;0
CC(c1cccc2ccccc12)[N+](=O)[CH-]c1ccccc1;0
N[Co-4](N)(N)(N)(N)[OH+]C(=O)CCl.[O-][Cl+3]([O-])([O-])O;0
COc1cc(CNC(=O)CCCCCCCCCCSSCCCCCCCCCCC(=O)NCc2ccc(O)c(OC)c2)ccc1O;0
